"ID","Age","Sex","Year","date","wt","hlg","RS","sq.date","GR","Y.int","wtd12","wtd114","Notes","R.LX","L.LX","Hbase","AgeClass","max_hlg","min_hlg","Reproduction","LambID","Lamb_Sex","density","mu","sd","cohort","age_class","age_scaled","density_scaled","hlg_scaled","mu_scaled"
"1J",2,2,1980,42,55.8,20.3,1,6.48074069840786,2.10685542573065,42.9694251660383,50.2675723607693,65.4643205465645,NA,NA,NA,NA,"Ewe",27,20.3,5,"4K",1,32,-0.708688650720154,0.94949322570225,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.60956746607866,-0.688790503328836
"1J",2,2,1980,50,58.8,21,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,20.3,5,"4K",1,32,-0.708688650720154,0.94949322570225,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.442837390311043,-0.688790503328836
"1J",2,2,1980,84,62.3,21.7,1,9.16515138991168,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,20.3,5,"4K",1,32,-0.708688650720154,0.94949322570225,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.276107314543426,-0.688790503328836
"1J",2,2,1980,124,66.3,22.5,1,11.13552872566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,20.3,5,"4K",1,32,-0.708688650720154,0.94949322570225,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.0855586565232922,-0.688790503328836
"6I",2,2,1980,22,48.5,14.9,0,4.69041575982343,5.4274148813962,23.043167705199,41.8437328543555,NA,NA,NA,NA,NA,"Ewe",22.9,14.9,0,NA,NA,32,-1.02470593194629,1.13486526741407,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.89577090771456,-1.07299419818833
"6I",2,2,1980,38,56.5,15.8,0,6.16441400296898,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.9,14.9,0,NA,NA,32,-1.02470593194629,1.13486526741407,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.68140366744191,-1.07299419818833
"6I",2,2,1980,62,51.8,16.4,0,7.87400787401181,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.9,14.9,0,NA,NA,32,-1.02470593194629,1.13486526741407,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.53849217392681,-1.07299419818833
"11I",2,2,1980,29,45.8,18.3,1,5.3851648071345,2.2712327715845,34.3446485462405,42.2121988670092,58.5946008484482,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.08593911112899,0.085823294178216
"11I",2,2,1980,50,50.5,19.4,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.823934706351311,0.085823294178216
"11I",2,2,1980,77,55.5,20.3,1,8.77496438739212,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.60956746607866,0.085823294178216
"11I",2,2,1980,100,57.5,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,0.085823294178216
"11I",2,2,1980,108,58.3,21.2,1,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.39520022580601,0.085823294178216
"11I",2,2,1980,131,59,21.4,1,11.4455231422596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.2,18.3,5,"2K",2,32,-0.0715491604870926,0.935401876176908,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.347563061300977,0.085823294178216
"7I",2,2,1980,22,40.5,15.3,0,4.69041575982343,2.92670799451329,27.1270610841635,37.2651775771575,58.3755223415818,NA,NA,NA,NA,"Ewe",30.1,14.6,1,NA,0,32,0.00566422177560784,0.948168706845013,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.8004965787045,0.179696852746993
"7I",2,2,1980,84,54.3,18.5,0,9.16515138991168,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,1,NA,0,32,0.00566422177560784,0.948168706845013,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.03830194662396,0.179696852746993
"7I",2,2,1980,108,59,19.2,0,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,1,NA,0,32,0.00566422177560784,0.948168706845013,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.871571870856344,0.179696852746993
"7I",2,2,1980,132,59.3,19.7,0,11.4891252930761,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.1,14.6,1,NA,0,32,0.00566422177560784,0.948168706845013,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.752478959593761,0.179696852746993
"21I",2,2,1980,22,47,18.6,1,4.69041575982343,2.40028748159925,35.5100099116019,43.8246057478616,61.137879352637,NA,NA,NA,NA,"Ewe",30.4,18.6,5,"19K",1,32,1.10617636971158,0.996326784620488,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.01448336437144,1.5176642950154
"21I",2,2,1980,41,48.8,19.5,1,6.40312423743285,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,5,"19K",1,32,1.10617636971158,0.996326784620488,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.800116124098794,1.5176642950154
"21I",2,2,1980,61,56,20.2,1,7.81024967590665,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,5,"19K",1,32,1.10617636971158,0.996326784620488,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.633386048331177,1.5176642950154
"21I",2,2,1980,100,61.3,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,5,"19K",1,32,1.10617636971158,0.996326784620488,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,1.5176642950154
"21I",2,2,1980,131,61.3,22.1,1,11.4455231422596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,5,"19K",1,32,1.10617636971158,0.996326784620488,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.180832985533359,1.5176642950154
"4J",2,2,1980,29,51,19.5,1,5.3851648071345,2.59589491000175,37.0620145859541,46.0541945542002,64.7783845400428,NA,NA,NA,NA,"Ewe",29,19.5,5,"16K",2,32,0.913412437118712,1.09302170126275,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.800116124098794,1.28330807610714
"4J",2,2,1980,50,55.5,20.3,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",29,19.5,5,"16K",2,32,0.913412437118712,1.09302170126275,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.60956746607866,1.28330807610714
"4J",2,2,1980,77,59.8,21.6,1,8.77496438739212,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",29,19.5,5,"16K",2,32,0.913412437118712,1.09302170126275,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.299925896795942,1.28330807610714
"22I",2,2,1980,22,44.5,15.8,1,4.69041575982343,1.97680194630854,35.6201809610796,42.4678229030924,56.7264953418159,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"6K",1,32,-0.0251328844861759,1.08601968717818,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.68140366744191,0.142254716763643
"22I",2,2,1980,50,50.2,NA,1,7.07106781186548,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"6K",1,32,-0.0251328844861759,1.08601968717818,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,0.142254716763643
"22I",2,2,1980,80,53,18.2,1,8.94427190999916,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"6K",1,32,-0.0251328844861759,1.08601968717818,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.10975769338151,0.142254716763643
"22I",2,2,1980,105,56.5,19.8,1,10.2469507659596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"6K",1,32,-0.0251328844861759,1.08601968717818,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.728660377341244,0.142254716763643
"22I",2,2,1980,132,57.8,NA,1,11.4891252930761,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.6,15.8,5,"6K",1,32,-0.0251328844861759,1.08601968717818,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,0.142254716763643
"1I",2,2,1980,23,48,15.9,0,4.79583152331272,3.27775825068613,32.9793933176231,44.3335478979999,67.9760181601989,NA,NA,NA,NA,"Ewe",27,15.9,1,NA,0,32,-0.579339926312125,0.910160577517868,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-1.6575850851894,-0.531532464622516
"1I",2,2,1980,42,55.3,NA,0,6.48074069840786,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,1,NA,0,32,-0.579339926312125,0.910160577517868,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,-0.531532464622516
"1I",2,2,1980,61,58.5,20.2,0,7.81024967590665,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,1,NA,0,32,-0.579339926312125,0.910160577517868,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.633386048331177,-0.531532464622516
"1I",2,2,1980,100,65.5,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,1,NA,0,32,-0.579339926312125,0.910160577517868,1978,"tite jeune",-1.18643784315951,-0.730119291425764,NA,-0.531532464622516
"1I",2,2,1980,108,67,21.1,0,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,15.9,1,NA,0,32,-0.579339926312125,0.910160577517868,1978,"tite jeune",-1.18643784315951,-0.730119291425764,-0.419018808058526,-0.531532464622516
"14J",2,2,1981,13,50.3,17.3,0,3.60555127546399,1.77054498359789,44.5675988974331,50.2,63.4717076873078,NA,NA,NA,NA,"Ewe",27,17.3,0,NA,NA,31,1.09612161875607,1.08454640074925,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-1.32412493365416,1.50544005065443
"14J",2,2,1981,45,58,NA,0,6.70820393249937,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,17.3,0,NA,NA,31,1.09612161875607,1.08454640074925,1979,"tite jeune",-1.18643784315951,-0.76709055201678,NA,1.50544005065443
"14J",2,2,1981,80,59.5,21.7,0,8.94427190999916,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27,17.3,0,NA,NA,31,1.09612161875607,1.08454640074925,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.276107314543426,1.50544005065443
"3J",2,2,1981,31,58.4,18.5,0,5.56776436283002,0.124719380436714,57.7055918782502,58.137619812083,59.037220703173,NA,NA,NA,NA,"Ewe",25.5,18.5,0,NA,NA,31,-0.536466949519901,0.942439044024634,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-1.03830194662396,-0.479408871794658
"3J",2,2,1981,77,58.8,19.7,0,8.77496438739212,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,18.5,0,NA,NA,31,-0.536466949519901,0.942439044024634,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.752478959593761,-0.479408871794658
"9J",2,2,1981,74,54,18.2,0,8.60232526704263,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.5,16.5,1,NA,0,31,-1.17981134465419,1.04543763587418,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-1.10975769338151,-1.26156639406276
"8J",2,2,1981,19,42,15.5,0,4.35889894354067,2.59152651551723,31.8744857887188,40.8515336384705,59.5442143948963,NA,NA,NA,NA,"Ewe",21.7,15.5,0,NA,NA,31,-0.0544266700385756,1.17475789349016,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-1.75285941419946,0.106640269977742
"8J",2,2,1981,33,48.5,16.6,0,5.74456264653803,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.7,15.5,0,NA,NA,31,-0.0544266700385756,1.17475789349016,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-1.49085500942178,0.106640269977742
"8J",2,2,1981,74,53.6,18.9,0,8.60232526704263,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.7,15.5,0,NA,NA,31,-0.0544266700385756,1.17475789349016,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.943027617613895,0.106640269977742
"15J",2,2,1981,13,41.5,19.1,1,3.60555127546399,2.07741497539082,33.7286850671365,40.9248505418903,NA,NA,NA,NA,NA,"Ewe",19.6,19.1,5,"9L",1,31,0.000695279497121806,1.12357235543988,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.895390453108861,0.173655771779741
"15J",2,2,1981,31,44.7,19.2,1,5.56776436283002,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",19.6,19.1,5,"9L",1,31,0.000695279497121806,1.12357235543988,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.871571870856344,0.173655771779741
"15J",2,2,1981,45,47.1,19.3,1,6.70820393249937,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",19.6,19.1,5,"9L",1,31,0.000695279497121806,1.12357235543988,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.847753288603827,0.173655771779741
"15J",2,2,1981,48,49,19.6,1,6.92820323027551,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",19.6,19.1,5,"9L",1,31,0.000695279497121806,1.12357235543988,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.776297541846277,0.173655771779741
"22J",2,2,1981,30,48.5,19,1,5.47722557505166,1.56818525776138,40.2615686802387,45.6937624131241,57.0050826773569,NA,NA,NA,NA,"Ewe",27.9,19,5,"18L",1,31,0.976662697939886,0.923149493567239,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.919209035361378,1.36020571858427
"22J",2,2,1981,46,51.5,19.3,1,6.78232998312527,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.9,19,5,"18L",1,31,0.976662697939886,0.923149493567239,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.847753288603827,1.36020571858427
"22J",2,2,1981,74,53.5,20.3,1,8.60232526704263,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.9,19,5,"18L",1,31,0.976662697939886,0.923149493567239,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.60956746607866,1.36020571858427
"6J",2,2,1981,49,52.7,19.7,1,7,NA,NA,NA,55.5,NA,NA,NA,NA,"Ewe",27.2,19.7,5,"13L",1,31,-1.35597413175965,1.01816429646897,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.752478959593761,-1.47573947168704
"6J",2,2,1981,74,55.6,20.6,1,8.60232526704263,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.7,5,"13L",1,31,-1.35597413175965,1.01816429646897,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.53811171932111,-1.47573947168704
"6J",2,2,1981,93,55.5,20.8,1,9.64365076099295,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.7,5,"13L",1,31,-1.35597413175965,1.01816429646897,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.490474554816076,-1.47573947168704
"6J",2,2,1981,126,55,NA,1,11.2249721603218,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.7,5,"13L",1,31,-1.35597413175965,1.01816429646897,1979,"tite jeune",-1.18643784315951,-0.76709055201678,NA,-1.47573947168704
"5J",2,2,1981,16,50.8,12.5,0,4,1.86893719707505,43.3242512116998,49.7982496623678,NA,NA,NA,NA,NA,"Ewe",26,12.5,0,NA,NA,31,-1.50657219697324,1.01968123789089,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-2.46741688177496,-1.65883177875726
"5J",2,2,1981,46,56,19.2,0,6.78232998312527,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,12.5,0,NA,NA,31,-1.50657219697324,1.01968123789089,1979,"tite jeune",-1.18643784315951,-0.76709055201678,-0.871571870856344,-1.65883177875726
"16K",2,2,1982,8,41,13,0,2.82842712474619,2.38173674344743,34.6951992997273,42.9455353790292,60.1250025095155,NA,NA,NA,NA,"Ewe",24.1,13,0,NA,NA,35,-0.692115095303867,1.03918295439131,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-2.34832397051238,-0.668640905170186
"16K",2,2,1982,37,50.5,14.5,0,6.08276253029822,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.1,13,0,NA,NA,35,-0.692115095303867,1.03918295439131,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.99104523672463,-0.668640905170186
"16K",2,2,1982,62,52.5,15.7,0,7.87400787401181,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.1,13,0,NA,NA,35,-0.692115095303867,1.03918295439131,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.70522224969443,-0.668640905170186
"16K",2,2,1982,115,60.3,18,0,10.7238052947636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.1,13,0,NA,NA,35,-0.692115095303867,1.03918295439131,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.15739485788654,-0.668640905170186
"17K",2,2,1982,8,39,14.2,0,2.82842712474619,2.39730542636762,32.3260577528714,40.6303237498089,57.9220877901985,NA,NA,NA,NA,"Ewe",23.7,14.2,0,NA,NA,35,-0.685507562434496,1.07179917778304,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-2.06250098348218,-0.660607678213521
"17K",2,2,1982,65,52,NA,0,8.06225774829855,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23.7,14.2,0,NA,NA,35,-0.685507562434496,1.07179917778304,1980,"tite jeune",-1.18643784315951,-0.619205509652717,NA,-0.660607678213521
"17K",2,2,1982,108,57,18.3,0,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23.7,14.2,0,NA,NA,35,-0.685507562434496,1.07179917778304,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.08593911112899,-0.660607678213521
"2K",2,2,1982,20,37,14,0,4.47213595499958,2.08982974110219,27.2939047133177,34.5330749364957,49.6070168590659,NA,NA,NA,NA,"Ewe",22.7,14,0,NA,NA,35,-0.713615935886352,1.11854508523988,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-2.11013814798721,-0.694780938912404
"2K",2,2,1982,37,41,14.7,0,6.08276253029822,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,0,NA,NA,35,-0.713615935886352,1.11854508523988,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.9434080722196,-0.694780938912404
"2K",2,2,1982,73,42,15.5,0,8.54400374531753,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,0,NA,NA,35,-0.713615935886352,1.11854508523988,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.75285941419946,-0.694780938912404
"2K",2,2,1982,115,51.5,16.8,0,10.7238052947636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.7,14,0,NA,NA,35,-0.713615935886352,1.11854508523988,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.44321784491675,-0.694780938912404
"8K",2,2,1982,26,40,16.8,0,5.09901951359278,2.82619096819359,26.7420707874714,36.531996301294,56.9173117548743,NA,NA,NA,NA,"Ewe",27.6,16.8,1,NA,0,35,0.284106268755428,0.949678603360005,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.44321784491675,0.518217780586169
"8K",2,2,1982,38,46,NA,0,6.16441400296898,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,16.8,1,NA,0,35,0.284106268755428,0.949678603360005,1980,"tite jeune",-1.18643784315951,-0.619205509652717,NA,0.518217780586169
"8K",2,2,1982,60,48,18.4,0,7.74596669241483,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,16.8,1,NA,0,35,0.284106268755428,0.949678603360005,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.06212052887648,0.518217780586169
"8K",2,2,1982,115,57,20.6,0,10.7238052947636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.6,16.8,1,NA,0,35,0.284106268755428,0.949678603360005,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.53811171932111,0.518217780586169
"6L",2,2,1982,19,44.5,19.4,1,4.35889894354067,0.971513363311213,41.5370740357137,44.9023963262238,51.9099222157875,NA,NA,NA,NA,"Ewe",28,19.4,5,"32M",2,35,0.417556610778758,1.08470617646661,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.823934706351311,0.680462434697145
"6L",2,2,1982,38,49.5,NA,1,6.16441400296898,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28,19.4,5,"32M",2,35,0.417556610778758,1.08470617646661,1980,"tite jeune",-1.18643784315951,-0.619205509652717,NA,0.680462434697145
"6L",2,2,1982,89,50,21,1,9.4339811320566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28,19.4,5,"32M",2,35,0.417556610778758,1.08470617646661,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.442837390311043,0.680462434697145
"5K",2,2,1982,10,40.5,15.2,0,3.16227766016838,2.16139158487827,33.6691032521737,41.156163702192,56.746281203919,NA,NA,NA,NA,"Ewe",25.5,15.2,0,NA,NA,35,0.119094667000881,1.02746546925248,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.82431516095701,0.317601957164119
"5K",2,2,1982,47,48.5,17.1,0,6.85565460040104,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,15.2,0,NA,NA,35,0.119094667000881,1.02746546925248,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.3717620981592,0.317601957164119
"5K",2,2,1982,72,52,18.4,0,8.48528137423857,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,15.2,0,NA,NA,35,0.119094667000881,1.02746546925248,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-1.06212052887648,0.317601957164119
"14K",2,2,1982,38,48,19.8,1,6.16441400296898,1.42957843586701,39.6172994170809,44.5693591189242,54.880908376833,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"29M",1,35,0.76952021550523,0.983097168899266,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.728660377341244,1.10836851903311
"14K",2,2,1982,54,51,20.3,1,7.34846922834953,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"29M",1,35,0.76952021550523,0.983097168899266,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.60956746607866,1.10836851903311
"14K",2,2,1982,72,51.3,21.1,1,8.48528137423857,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.9,19.8,5,"29M",1,35,0.76952021550523,0.983097168899266,1980,"tite jeune",-1.18643784315951,-0.619205509652717,-0.419018808058526,1.10836851903311
"20L",2,2,1983,13,44,17.9,0,3.60555127546399,2.31198729010398,35.664011277309,43.6727352502292,NA,NA,NA,NA,NA,"Ewe",24.7,17.9,0,NA,NA,37,-0.275313687033186,1.01513044113061,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-1.18121344013906,-0.161907094731376
"20L",2,2,1983,44,51,18.6,0,6.6332495807108,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.7,17.9,0,NA,NA,37,-0.275313687033186,1.01513044113061,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-1.01448336437144,-0.161907094731376
"16L",2,2,1983,9,47,20.5,0,3,1.44790180038111,43.5955690475707,48.6111008840908,59.0548165702398,NA,NA,NA,NA,"Ewe",34.3,20.5,0,NA,NA,37,1.84450752371944,1.06628363892799,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.561930301573627,2.41530367821324
"16L",2,2,1983,32,53.3,22.3,0,5.65685424949238,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",34.3,20.5,0,NA,NA,37,1.84450752371944,1.06628363892799,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.133195821028326,2.41530367821324
"16L",2,2,1983,100,57.5,24.9,0,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",34.3,20.5,0,NA,NA,37,1.84450752371944,1.06628363892799,1981,"tite jeune",-1.18643784315951,-0.545262988470685,0.486087317537109,2.41530367821324
"10L",2,2,1983,19,45,NA,0,4.35889894354067,2.99847714860244,31.9844113762909,42.3711362190497,63.9991518919191,NA,NA,NA,NA,"Ewe",28.3,20.4,0,NA,NA,37,0.791046080268652,1.00174472998578,1981,"tite jeune",-1.18643784315951,-0.545262988470685,NA,1.1345389763735
"10L",2,2,1983,44,52,20.4,0,6.6332495807108,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.3,20.4,0,NA,NA,37,0.791046080268652,1.00174472998578,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.585748883826144,1.1345389763735
"10L",2,2,1983,70,57,21.5,0,8.36660026534076,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.3,20.4,0,NA,NA,37,0.791046080268652,1.00174472998578,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.323744479048459,1.1345389763735
"24M",2,2,1983,9,47.3,18.5,0,3,1.41368563354261,42.3766143634319,47.2736213980235,57.4705358727664,NA,NA,NA,NA,"Ewe",21.9,18.5,0,NA,NA,37,0.612845920901809,1.2463604407514,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-1.03830194662396,0.917888926769727
"24M",2,2,1983,34,49.5,19.7,0,5.8309518948453,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.9,18.5,0,NA,NA,37,0.612845920901809,1.2463604407514,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.752478959593761,0.917888926769727
"24M",2,2,1983,105,57.3,21.9,0,10.2469507659596,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.9,18.5,0,NA,NA,37,0.612845920901809,1.2463604407514,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.228470150038393,0.917888926769727
"8M",2,2,1983,13,48.5,17.2,0,3.60555127546399,1.78529260644232,41.7735580980866,47.9578116868028,60.8351272570713,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,37,0.242241080491855,1.07859338132966,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-1.34794351590668,0.46731942479232
"8M",2,2,1983,36,52,18.7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,37,0.242241080491855,1.07859338132966,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.990664782118928,0.46731942479232
"8M",2,2,1983,91,59,21.1,0,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.5,17.2,0,NA,NA,37,0.242241080491855,1.07859338132966,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-0.419018808058526,0.46731942479232
"12L",2,2,1983,13,47,17,0,3.60555127546399,2.08698221895541,39.8611876984293,47.0904941048909,62.1438968502163,NA,NA,NA,NA,"Ewe",27.6,17,0,NA,NA,37,0.226035992861812,1.07245976951873,1981,"tite jeune",-1.18643784315951,-0.545262988470685,-1.39558068041171,0.447617797973598
