ID,JJ,n,age,adjhlg,adjhlgSE,method,sex,yr
53W,12,3,2,5.973438072048765,5.2424016832702804,mixed,female,1993
53W,114,3,2,9.691538012925982,4.373321894344967,mixed,female,1993
54W,12,5,2,13.216630805195832,5.046711583737046,mixed,female,1993
54W,114,5,2,15.558238503086564,4.240823407085338,mixed,female,1993
58T,114,3,5,22.773232879809527,4.139296554962706,mixed,female,1993
58T,12,3,5,22.22324237886369,4.950121981688531,mixed,female,1993
5Q,114,4,9,27.0944150591712,4.245776330745992,mixed,female,1993
5Q,12,4,9,27.39426768216458,5.053154836380739,mixed,female,1993
5U,114,3,4,25.91077450163008,4.111785180517955,mixed,female,1993
5U,12,3,4,25.67802841945548,4.898644136794125,mixed,female,1993
5V,12,3,3,23.329422081929046,5.106651419887937,mixed,female,1993
5V,114,3,3,24.1462154383932,4.2592936980991745,mixed,female,1993
5W,114,4,2,11.33006082897727,4.31912733602198,mixed,female,1993
5W,12,4,2,9.06288803154125,5.181459288143324,mixed,female,1993
6J,12,2,14,26.58740370689314,4.927165834697553,mixed,female,1993
6J,114,2,14,26.679857363327045,4.179567904053119,mixed,female,1993
6R,12,4,7,25.7138389909963,5.056535182942571,mixed,female,1993
6R,114,4,7,25.620453837041495,4.227389765015859,mixed,female,1993
6S,12,4,6,18.897131044379044,5.00214032286432,mixed,female,1993
6S,114,4,6,20.003332224744756,4.188010527606657,mixed,female,1993
6W,12,2,3,15.87138373971687,5.056898439708698,mixed,female,1993
6W,114,2,3,17.66393540114428,4.256608712599454,mixed,female,1993
7Q,12,4,8,20.000250709650732,4.849051361080738,mixed,female,1993
7Q,114,4,8,20.693606461624988,4.049043425156759,mixed,female,1993
7U,114,6,4,22.982869459469292,4.238190395702513,mixed,female,1993
7U,12,6,4,23.14711509060464,5.062177797013846,mixed,female,1993
8M,114,2,12,27.611694746456326,4.3116024431212265,mixed,female,1993
8M,12,2,12,27.63321051379427,5.125517407497727,mixed,female,1993
8V,114,4,3,19.725176114976787,4.11993839535085,mixed,female,1993
8V,12,4,3,18.157673010377845,4.944112825216521,mixed,female,1993
9Q,12,3,8,23.631289494737267,4.9092550863233635,mixed,female,1993
9Q,114,3,8,24.208037390388075,4.1068600309354295,mixed,female,1993
9R,114,4,7,25.285150403757356,4.220275548883322,mixed,female,1993
9R,12,4,7,24.948500103190106,5.041020536012713,mixed,female,1993
9T,12,4,5,28.94009790344475,5.000310401135218,mixed,female,1993
9T,114,4,5,28.72550252833709,4.196813182869452,mixed,female,1993
9U,114,4,4,21.665319624169776,4.215022163265678,mixed,female,1993
9U,12,4,4,20.886125628171868,5.03620493334219,mixed,female,1993
10T,114,3,6,27.3740271866805,3.6198671474577533,mixed,female,1994
10T,12,3,6,26.967665301446452,4.3011938923434085,mixed,female,1994
11V,114,3,4,20.251190117764665,3.4803962256643968,mixed,female,1994
11V,12,3,4,18.43364383439749,4.123282579237163,mixed,female,1994
12P,114,3,10,26.38412668631888,3.5954726662801697,mixed,female,1994
12P,12,3,10,26.183932704852825,4.232225432777478,mixed,female,1994
12T,12,2,6,25.666333342866963,4.22621604508814,mixed,female,1994
12T,114,2,6,26.357193067137455,3.5486040305792717,mixed,female,1994
13S,114,3,7,23.908939199058988,3.4721525059582996,mixed,female,1994
13S,12,3,7,25.818813879852403,4.123379087460157,mixed,female,1994
14Q,12,4,9,27.29853424504602,4.314045668628469,mixed,female,1994
14Q,114,4,9,27.54388261423084,3.627289033130401,mixed,female,1994
15M,12,4,12,27.9830844297324,4.441371876363338,mixed,female,1994
15M,114,4,12,27.924673932443778,3.775026309061269,mixed,female,1994
15R,114,2,8,24.1916984727275,3.432822085451625,mixed,female,1994
15R,12,2,8,23.20898552559231,4.06664798193913,mixed,female,1994
15V,12,3,4,23.161234022432716,4.41321602592855,mixed,female,1994
15V,114,3,4,24.012449377505927,3.7324687199307864,mixed,female,1994
16L,12,2,13,33.577855967114495,4.25342280217185,mixed,female,1994
16L,114,2,13,32.812626540835765,3.6012117949392892,mixed,female,1994
16M,114,5,12,24.499940061890566,3.585696034321649,mixed,female,1994
16M,12,5,12,24.33514555690701,4.21739735330487,mixed,female,1994
16U,12,2,5,23.134693585542458,4.263080961302121,mixed,female,1994
16U,114,2,5,24.556394030749324,3.57465258263501,mixed,female,1994
19M,114,2,12,26.74977871068992,3.751885071857005,mixed,female,1994
19M,12,2,12,26.091266285526544,4.44892416511386,mixed,female,1994
19P,12,3,10,29.29163218716363,4.186828669028858,mixed,female,1994
19P,114,3,10,29.539322678915955,3.5047186103989825,mixed,female,1994
19U,114,2,5,24.799584013784038,3.556749734931753,mixed,female,1994
19U,12,2,5,24.061104305929284,4.233345335653564,mixed,female,1994
19W,114,3,3,20.86877445036689,3.6599076742005865,mixed,female,1994
19W,12,3,3,18.8035350114147,4.347483851069558,mixed,female,1994
1QR,12,3,9,22.94135688342433,4.128779483357375,mixed,female,1994
1QR,114,3,9,23.578789220356118,3.4845281079863866,mixed,female,1994
1T,114,4,6,27.001324468508706,3.6043415674670074,mixed,female,1994
1T,12,4,6,26.518592451602146,4.252076482506984,mixed,female,1994
1V,12,3,4,20.73615619295549,4.263146004229347,mixed,female,1994
1V,114,3,4,22.55305806978724,3.6333635722488213,mixed,female,1994
20M,114,4,12,27.771454514746274,3.6439797353625294,mixed,female,1994
20M,12,4,12,28.263561587945382,4.3177830118434946,mixed,female,1994
20R,114,3,8,25.465667836021094,3.417911719656904,mixed,female,1994
20R,12,3,8,24.93264722704253,4.077691552966563,mixed,female,1994
20U,114,3,5,27.06503006972797,3.706410908708147,mixed,female,1994
20U,12,3,5,26.514850901703355,4.415650834137603,mixed,female,1994
20V,12,2,4,23.403418260714258,4.157472261280573,mixed,female,1994
20V,114,2,4,23.118645119202725,3.508294927710106,mixed,female,1994
21I,12,2,16,29.13864921955794,4.303559687421842,mixed,female,1994
21I,114,2,16,28.852794502541574,3.6377373844657708,mixed,female,1994
21W,12,2,4,22.395689296186923,4.369530787252444,mixed,female,1994
21W,114,2,4,23.382369858451217,3.665720246828479,mixed,female,1994
21X,12,2,4,20.782234149520242,4.270127883969643,mixed,female,1994
21X,114,2,4,22.427682048769192,3.564603614858912,mixed,female,1994
23T,114,3,6,28.945482554635294,3.4788604592802694,mixed,female,1994
23T,12,3,6,28.115466479315096,4.113898990672707,mixed,female,1994
23U,12,3,5,19.75657475800339,4.107558415476646,mixed,female,1994
23U,114,3,5,21.07417235177481,3.513260680059199,mixed,female,1994
25R,114,3,8,27.47235962439869,3.555323672224873,mixed,female,1994
25R,12,3,8,27.268221210635943,4.201298566539827,mixed,female,1994
25S,12,2,7,28.01539993739634,4.252079963085763,mixed,female,1994
25S,114,2,7,28.100770660685345,3.584543597203525,mixed,female,1994
25V,114,2,4,25.241831304254788,3.6479281564111896,mixed,female,1994
25V,12,2,4,24.73956349914606,4.3007534416438,mixed,female,1994
26R,12,4,8,24.924064878224794,4.193134315655803,mixed,female,1994
26R,114,4,8,25.31260517792926,3.5244909815261534,mixed,female,1994
26S,114,2,7,22.786379352159862,3.5237820746540165,mixed,female,1994
26S,12,2,7,20.909664003795825,4.165585433731386,mixed,female,1994
26T,12,3,6,26.857470680810554,4.137675534069059,mixed,female,1994
26T,114,3,6,27.16736012867961,3.4816703047118063,mixed,female,1994
27S,114,3,7,25.007543512864054,3.632246495667942,mixed,female,1994
27S,12,3,7,23.993379114198902,4.307406568963326,mixed,female,1994
27U,12,3,5,25.646263835250927,4.106240338791336,mixed,female,1994
27U,114,3,5,26.876963822970424,3.464831811411286,mixed,female,1994
28T,114,4,6,26.306767968929933,3.686015239648229,mixed,female,1994
28T,12,4,6,25.73524050538696,4.362373242260063,mixed,female,1994
28U,12,4,5,23.001348415590172,4.276366719840408,mixed,female,1994
28U,114,4,5,24.07641798922842,3.643759101546717,mixed,female,1994
28W,12,3,3,18.428599033567913,4.31164465569004,mixed,female,1994
28W,114,3,3,20.557118885387187,3.6373815410298853,mixed,female,1994
29S,114,2,7,25.653822882876174,3.5953286812420453,mixed,female,1994
29S,12,2,7,24.950694595306295,4.2277287007101245,mixed,female,1994
29U,12,3,5,26.874153604210015,4.261174584072799,mixed,female,1994
29U,114,3,5,27.960205641711276,3.6052367379154675,mixed,female,1994
2Q,12,3,10,17.731803233161255,4.219783541238042,mixed,female,1994
2Q,114,3,10,19.122906138253462,3.593208966569456,mixed,female,1994
2U,114,5,5,24.172218208862724,3.619410798218325,mixed,female,1994
2U,12,5,5,23.863338814874346,4.2759841992515195,mixed,female,1994
2WX,114,2,3,19.733405930272816,3.44047292920702,mixed,female,1994
2WX,12,2,3,17.817221568147744,4.15042733278031,mixed,female,1994
30V,114,3,4,19.563011327152907,3.554080522360343,mixed,female,1994
30V,12,3,4,17.663414166452743,4.224067212784826,mixed,female,1994
31T,12,3,6,22.628766096987686,4.23014676042012,mixed,female,1994
31T,114,3,6,23.48700689836114,3.5719444390216326,mixed,female,1994
31U,114,3,5,28.595633923713212,3.490339584594501,mixed,female,1994
31U,12,3,5,28.37114221386969,4.110188823282928,mixed,female,1994
32W,12,4,3,15.091801761032501,4.32718012085638,mixed,female,1994
32W,114,4,3,16.915322526236523,3.6218854949661927,mixed,female,1994
34U,114,5,5,23.95818189523071,3.681494906406589,mixed,female,1994
34U,12,5,5,22.792373390112125,4.35679556963834,mixed,female,1994
37T,12,4,6,24.32979285432619,4.172615344073323,mixed,female,1994
37T,114,4,6,25.260368214282,3.5244788242340523,mixed,female,1994
39W,114,3,3,22.022499418490945,3.61055559680524,mixed,female,1994
39W,12,3,3,19.90091002920605,4.294592598278648,mixed,female,1994
3M,12,4,12,26.549239447335967,4.214612343553197,mixed,female,1994
3M,114,4,12,26.706931656922432,3.6076151366546623,mixed,female,1994
3QR,12,3,9,19.529867546336146,4.266271743764758,mixed,female,1994
3QR,114,3,9,20.808449109985027,3.6378384625144036,mixed,female,1994
3S,12,2,8,25.508991334151396,4.020182694259512,mixed,female,1994
3S,114,2,8,25.963646019608344,3.3740165135148636,mixed,female,1994
3X,114,4,2,15.805350214085127,3.7411284150023167,mixed,female,1994
3X,12,4,2,12.295061836999118,4.415094657728606,mixed,female,1994
40T,12,3,6,21.802252573182876,4.239809995585577,mixed,female,1994
40T,114,3,6,22.373896458498386,3.593330659408326,mixed,female,1994
40U,12,2,5,23.086201442358288,4.1496156001319,mixed,female,1994
40U,114,2,5,24.231025221904428,3.450101265645808,mixed,female,1994
42U,12,4,5,29.225543268592116,4.289178895332862,mixed,female,1994
42U,114,4,5,29.795862981635302,3.594277546547042,mixed,female,1994
48W,12,3,3,22.51333716038117,4.236581519228948,mixed,female,1994
48W,114,3,3,24.339125406984984,3.5371343801811808,mixed,female,1994
49U,114,3,5,22.044240799862227,3.4567276788003842,mixed,female,1994
49U,12,3,5,20.917866182337455,4.126108181576411,mixed,female,1994
50U,114,4,5,21.475861907503678,3.666683501032824,mixed,female,1994
50U,12,4,5,20.642147497034937,4.337117830557945,mixed,female,1994
50W,114,4,3,19.102907111920718,3.743054458692313,mixed,female,1994
50W,12,4,3,16.963835911730342,4.426483451539937,mixed,female,1994
51T,114,3,6,22.594829756305888,3.5604587060779496,mixed,female,1994
51T,12,3,6,21.944667611957467,4.204548671449319,mixed,female,1994
53W,12,2,3,12.07060697999506,4.267065456872558,mixed,female,1994
53W,114,2,3,14.671483617249809,3.6109158916116613,mixed,female,1994
54W,114,4,3,19.5216233985585,3.5887228942287823,mixed,female,1994
54W,12,4,3,17.46827863892517,4.241392610294816,mixed,female,1994
5Q,114,3,10,27.229656405957506,3.5594429601676874,mixed,female,1994
